exchange,stock_symbol,date,dividends
AMEX,NOX,2005-06-09,0.106
AMEX,NOX,2005-05-11,0.106
AMEX,NOX,2005-04-12,0.106
AMEX,NOX,2005-03-10,0.106
AMEX,NOX,2005-02-10,0.106
AMEX,NOX,2005-01-12,0.106
AMEX,NOX,2004-12-22,0.483
AMEX,NOX,2004-12-13,0.106
AMEX,NOX,2004-11-09,0.106
AMEX,NOX,2004-10-12,0.106
AMEX,NOX,2004-09-13,0.106
AMEX,NOX,2004-08-11,0.106
AMEX,NOX,2004-07-12,0.106
AMEX,NOX,2004-06-10,0.106
AMEX,NOX,2004-05-12,0.106
AMEX,NOX,2004-04-12,0.106
AMEX,NOX,2004-03-10,0.106
AMEX,NOX,2004-02-11,0.106
AMEX,NOX,2004-01-12,0.106
AMEX,NOX,2003-12-10,0.106
AMEX,NOX,2003-11-12,0.106
AMEX,NOX,2003-10-08,0.107
AMEX,NOX,2003-09-23,0.106
AMEX,NOX,2003-08-21,0.106
AMEX,NBH,2010-01-27,0.07
AMEX,NBH,2009-12-29,0.07
AMEX,NBH,2009-11-25,0.06
AMEX,NBH,2009-10-28,0.06
AMEX,NBH,2009-09-28,0.06
AMEX,NBH,2009-08-27,0.06
AMEX,NBH,2009-07-29,0.06
AMEX,NBH,2009-06-26,0.054
AMEX,NBH,2009-05-26,0.054
AMEX,NBH,2009-04-28,0.054
AMEX,NBH,2009-03-27,0.054
AMEX,NBH,2009-02-25,0.054
AMEX,NBH,2009-01-28,0.054
AMEX,NBH,2008-12-29,0.054
AMEX,NBH,2008-11-25,0.054
AMEX,NBH,2008-10-29,0.054
AMEX,NBH,2008-09-26,0.054
AMEX,NBH,2008-08-27,0.054
AMEX,NBH,2008-07-29,0.054
AMEX,NBH,2008-06-26,0.054
AMEX,NBH,2008-05-28,0.054
AMEX,NBH,2008-04-28,0.054
AMEX,NBH,2008-03-27,0.054
AMEX,NBH,2008-02-27,0.054
AMEX,NBH,2008-01-29,0.054
AMEX,NBH,2007-12-27,0.054
AMEX,NBH,2007-11-28,0.054
AMEX,NBH,2007-10-29,0.054
AMEX,NBH,2007-09-26,0.054
AMEX,NBH,2007-08-29,0.054
AMEX,NBH,2007-07-27,0.056
AMEX,NBH,2007-06-27,0.056
AMEX,NBH,2007-05-29,0.056
AMEX,NBH,2007-04-26,0.056
AMEX,NBH,2007-03-28,0.056
AMEX,NBH,2007-02-26,0.056
AMEX,NBH,2007-01-29,0.056
AMEX,NBH,2006-12-27,0.056
AMEX,NBH,2006-11-28,0.056
AMEX,NBH,2006-10-24,0.062
AMEX,NBH,2006-09-21,0.062
AMEX,NBH,2006-08-23,0.062
AMEX,NBH,2006-07-25,0.062
AMEX,NBH,2006-06-22,0.062
AMEX,NBH,2006-05-23,0.062
AMEX,NBH,2006-04-25,0.062
AMEX,NBH,2006-03-23,0.062
AMEX,NBH,2006-02-23,0.062
AMEX,NBH,2006-01-25,0.062
AMEX,NBH,2005-12-22,0.066
AMEX,NBH,2005-11-22,0.066
AMEX,NBH,2005-10-25,0.066
AMEX,NBH,2005-09-22,0.066
AMEX,NBH,2005-08-23,0.066
AMEX,NBH,2005-07-21,0.066
AMEX,NBH,2005-06-23,0.066
AMEX,NBH,2005-05-24,0.066
AMEX,NBH,2005-04-21,0.066
AMEX,NBH,2005-03-23,0.066
AMEX,NBH,2005-02-23,0.066
AMEX,NBH,2005-01-26,0.066
AMEX,NBH,2004-12-22,0.066
AMEX,NBH,2004-11-23,0.066
AMEX,NBH,2004-10-21,0.066
AMEX,NBH,2004-09-23,0.066
AMEX,NBH,2004-08-24,0.066
AMEX,NBH,2004-07-22,0.066
AMEX,NBH,2004-06-23,0.066
AMEX,NBH,2004-05-25,0.066
AMEX,NBH,2004-04-22,0.066
AMEX,NBH,2004-03-23,0.066
AMEX,NBH,2004-02-25,0.066
AMEX,NBH,2004-01-22,0.066
AMEX,NBH,2003-12-23,0.066
AMEX,NBH,2003-11-25,0.066
AMEX,NBH,2003-10-23,0.066
AMEX,NBH,2003-09-23,0.066
AMEX,NBH,2003-08-21,0.066
AMEX,NBH,2003-07-23,0.066
AMEX,NBH,2003-06-24,0.066
AMEX,NBH,2003-05-22,0.066
AMEX,NBH,2003-04-23,0.066
AMEX,NBH,2003-03-25,0.066
AMEX,NBH,2003-02-26,0.066
AMEX,NBH,2003-01-23,0.066
AMEX,NBH,2002-12-23,0.066
AMEX,NBH,2002-11-14,0.066
AMEX,NPN,2010-01-13,0.065
AMEX,NPN,2009-12-11,0.065
AMEX,NPN,2009-11-10,0.065
AMEX,NPN,2009-10-13,0.065
AMEX,NPN,2009-09-11,0.065
AMEX,NPN,2009-08-12,0.065
AMEX,NPN,2009-07-13,0.065
AMEX,NPN,2009-06-11,0.065
AMEX,NFO,2009-12-24,0.275
AMEX,NFO,2008-12-24,0.582
AMEX,NFO,2007-12-26,0.28
AMEX,NFO,2006-12-22,0.038
AMEX,NBJ,2010-01-13,0.069
AMEX,NBJ,2009-12-11,0.069
AMEX,NBJ,2009-11-10,0.063
AMEX,NBJ,2009-10-13,0.063
AMEX,NBJ,2009-09-11,0.063
AMEX,NBJ,2009-08-12,0.058
AMEX,NBJ,2009-07-13,0.058
AMEX,NBJ,2009-06-11,0.058
AMEX,NBJ,2009-05-13,0.058
AMEX,NBJ,2009-04-13,0.055
AMEX,NBJ,2009-03-11,0.055
AMEX,NBJ,2009-02-11,0.055
AMEX,NBJ,2009-01-13,0.055
AMEX,NBJ,2008-12-11,0.055
AMEX,NBJ,2008-11-12,0.055
AMEX,NBJ,2008-10-10,0.055
AMEX,NBJ,2008-09-11,0.055
AMEX,NBJ,2008-08-13,0.053
AMEX,NBJ,2008-07-11,0.053
AMEX,NBJ,2008-06-11,0.053
AMEX,NBJ,2008-05-13,0.053
AMEX,NBJ,2008-04-11,0.053
AMEX,NBJ,2008-03-12,0.053
AMEX,NBJ,2008-02-13,0.053
AMEX,NBJ,2008-01-11,0.053
AMEX,NBJ,2007-12-12,0.112
AMEX,NBJ,2007-11-13,0.053
AMEX,NBJ,2007-10-11,0.053
AMEX,NBJ,2007-09-12,0.057
AMEX,NBJ,2007-08-13,0.057
AMEX,NBJ,2007-07-11,0.057
AMEX,NBJ,2007-06-13,0.057
AMEX,NBJ,2007-05-11,0.057
AMEX,NBJ,2007-04-11,0.057
AMEX,NBJ,2007-03-13,0.057
AMEX,NBJ,2007-02-13,0.057
AMEX,NBJ,2007-01-10,0.057
AMEX,NBJ,2006-12-13,0.1
AMEX,NBJ,2006-11-13,0.059
AMEX,NBJ,2006-10-11,0.059
AMEX,NBJ,2006-09-13,0.059
AMEX,NBJ,2006-08-11,0.062
AMEX,NBJ,2006-07-12,0.062
AMEX,NBJ,2006-06-13,0.062
AMEX,NBJ,2006-05-11,0.067
AMEX,NBJ,2006-04-11,0.067
AMEX,NBJ,2006-03-13,0.067
AMEX,NBJ,2006-02-13,0.067
AMEX,NBJ,2006-01-11,0.067
AMEX,NBJ,2005-12-13,0.116
AMEX,NBJ,2005-11-10,0.07
AMEX,NBJ,2005-10-12,0.07
AMEX,NBJ,2005-09-13,0.07
AMEX,NBJ,2005-08-11,0.07
AMEX,NBJ,2005-07-13,0.07
AMEX,NBJ,2005-06-13,0.07
AMEX,NBJ,2005-05-11,0.074
AMEX,NBJ,2005-04-13,0.074
AMEX,NBJ,2005-03-11,0.074
AMEX,NBJ,2005-02-11,0.077
AMEX,NBJ,2005-01-12,0.077
AMEX,NBJ,2004-12-13,0.1
AMEX,NBJ,2004-11-10,0.077
AMEX,NBJ,2004-10-13,0.077
AMEX,NBJ,2004-09-13,0.077
AMEX,NBJ,2004-08-11,0.077
AMEX,NBJ,2004-07-13,0.077
AMEX,NBJ,2004-06-14,0.077
AMEX,NBJ,2004-05-12,0.077
AMEX,NBJ,2004-04-13,0.077
AMEX,NBJ,2004-03-11,0.077
AMEX,NBJ,2004-02-11,0.077
AMEX,NBJ,2004-01-13,0.077
AMEX,NBJ,2003-12-11,0.077
AMEX,NBJ,2003-11-12,0.076
AMEX,NBJ,2003-10-10,0.076
AMEX,NBJ,2003-09-11,0.076
AMEX,NBJ,2003-08-13,0.075
AMEX,NBJ,2003-07-11,0.075
AMEX,NBJ,2003-06-11,0.075
AMEX,NBJ,2003-05-13,0.075
AMEX,NBJ,2003-04-11,0.075
AMEX,NBJ,2003-03-12,0.075
AMEX,NBJ,2003-02-12,0.072
AMEX,NBJ,2003-01-13,0.072
AMEX,NBJ,2002-12-11,0.072
AMEX,NBJ,2002-11-13,0.07
AMEX,NBJ,2002-10-10,0.07
AMEX,NBJ,2002-09-11,0.07
AMEX,NBJ,2002-08-13,0.069
AMEX,NBJ,2002-07-11,0.069
AMEX,NBJ,2002-06-12,0.069
AMEX,NBJ,2002-05-13,0.069
AMEX,NBJ,2002-04-11,0.069
AMEX,NBJ,2002-03-13,0.069
AMEX,NBJ,2002-02-13,0.069
AMEX,NBJ,2002-01-11,0.069
AMEX,NBJ,2001-12-12,0.069
AMEX,NBJ,2001-11-15,0.069
AMEX,NRK,2010-01-13,0.062
AMEX,NRK,2009-12-11,0.127
AMEX,NRK,2009-11-10,0.058
AMEX,NRK,2009-10-13,0.058
AMEX,NRK,2009-09-11,0.058
AMEX,NRK,2009-08-12,0.055
AMEX,NRK,2009-07-13,0.055
AMEX,NRK,2009-06-11,0.055
AMEX,NRK,2009-05-13,0.055
AMEX,NRK,2009-04-13,0.055
AMEX,NRK,2009-03-11,0.055
AMEX,NRK,2009-02-11,0.055
AMEX,NRK,2009-01-13,0.055
AMEX,NRK,2008-12-11,0.063
AMEX,NRK,2008-11-12,0.055
AMEX,NRK,2008-10-10,0.055
AMEX,NRK,2008-09-11,0.055
AMEX,NRK,2008-08-13,0.055
AMEX,NRK,2008-07-11,0.055
AMEX,NRK,2008-06-11,0.055
AMEX,NRK,2008-05-13,0.055
AMEX,NRK,2008-04-11,0.055
AMEX,NRK,2008-03-12,0.055
AMEX,NRK,2008-02-13,0.055
AMEX,NRK,2008-01-11,0.055
AMEX,NRK,2007-12-12,0.056
AMEX,NRK,2007-11-13,0.055
AMEX,NRK,2007-10-11,0.055
AMEX,NRK,2007-09-12,0.055
AMEX,NRK,2007-08-13,0.055
AMEX,NRK,2007-07-11,0.055
AMEX,NRK,2007-06-13,0.055
AMEX,NRK,2007-05-11,0.055
AMEX,NRK,2007-04-11,0.055
AMEX,NRK,2007-03-13,0.055
AMEX,NRK,2007-02-13,0.055
AMEX,NRK,2007-01-10,0.055
AMEX,NRK,2006-12-13,0.064
AMEX,NRK,2006-11-13,0.055
AMEX,NRK,2006-10-11,0.055
AMEX,NRK,2006-09-13,0.055
AMEX,NRK,2006-08-11,0.055
AMEX,NRK,2006-07-12,0.055
AMEX,NRK,2006-06-13,0.055
AMEX,NRK,2006-05-11,0.059
AMEX,NRK,2006-04-11,0.059
AMEX,NRK,2006-03-13,0.059
AMEX,NRK,2006-02-13,0.059
AMEX,NRK,2006-01-11,0.059
AMEX,NRK,2005-12-13,0.084
AMEX,NRK,2005-11-10,0.059
AMEX,NRK,2005-10-12,0.059
AMEX,NRK,2005-09-13,0.059
AMEX,NRK,2005-08-11,0.061
AMEX,NRK,2005-07-13,0.061
AMEX,NRK,2005-06-13,0.061
AMEX,NRK,2005-05-11,0.064
AMEX,NRK,2005-04-13,0.064
AMEX,NRK,2005-03-11,0.064
AMEX,NRK,2005-02-11,0.067
AMEX,NRK,2005-01-12,0.067
AMEX,NRK,2004-12-13,0.067
AMEX,NRK,2004-11-10,0.07
AMEX,NRK,2004-10-13,0.07
AMEX,NRK,2004-09-13,0.07
AMEX,NRK,2004-08-11,0.073
AMEX,NRK,2004-07-13,0.073
AMEX,NRK,2004-06-14,0.073
AMEX,NRK,2004-05-12,0.073
AMEX,NRK,2004-04-13,0.073
AMEX,NRK,2004-03-11,0.073
AMEX,NRK,2004-02-11,0.073
AMEX,NRK,2004-01-13,0.073
AMEX,NRK,2003-12-11,0.073
AMEX,NRK,2003-11-12,0.073
AMEX,NRK,2003-10-10,0.073
AMEX,NRK,2003-09-11,0.073
AMEX,NRK,2003-08-13,0.073
AMEX,NRK,2003-07-11,0.073
AMEX,NRK,2003-06-11,0.073
AMEX,NRK,2003-05-13,0.073
AMEX,NRK,2003-04-11,0.073
AMEX,NRK,2003-03-12,0.073
AMEX,NYH,2010-01-20,0.073
AMEX,NYH,2009-12-22,0.073
AMEX,NYH,2009-11-19,0.073
AMEX,NYH,2009-10-21,0.073
AMEX,NYH,2009-09-21,0.073
AMEX,NYH,2009-08-20,0.073
AMEX,NYH,2009-07-22,0.069
AMEX,NYH,2009-06-19,0.069
AMEX,NYH,2009-05-20,0.069
AMEX,NYH,2009-04-21,0.069
AMEX,NYH,2009-03-20,0.066
AMEX,NYH,2009-02-18,0.066
AMEX,NYH,2009-01-21,0.059
AMEX,NYH,2008-12-22,0.059
AMEX,NYH,2008-11-19,0.059
AMEX,NYH,2008-10-22,0.059
AMEX,NYH,2008-09-19,0.059
AMEX,NYH,2008-08-20,0.059
AMEX,NYH,2008-07-22,0.058
AMEX,NYH,2008-06-19,0.058
AMEX,NYH,2008-05-13,0.058
AMEX,NYH,2008-04-21,0.058
AMEX,NYH,2008-03-19,0.058
AMEX,NYH,2008-02-20,0.058
AMEX,NYH,2008-01-22,0.058
AMEX,NYH,2007-12-19,0.238
AMEX,NYH,2007-11-20,0.058
AMEX,NYH,2007-10-22,0.058
AMEX,NYH,2007-09-19,0.058
AMEX,NYH,2007-08-22,0.058
AMEX,NYH,2007-07-20,0.058
AMEX,NYH,2007-06-20,0.058
AMEX,NYH,2007-05-22,0.058
AMEX,NYH,2007-04-19,0.058
AMEX,NYH,2007-03-21,0.058
AMEX,NYH,2007-02-16,0.058
AMEX,NYH,2007-01-22,0.058
AMEX,NYH,2006-12-20,0.248
AMEX,NYH,2006-12-19,0.058
AMEX,NYH,2006-11-20,0.058
AMEX,NYH,2006-10-20,0.058
AMEX,NYH,2006-09-20,0.058
AMEX,NYH,2006-08-22,0.058
AMEX,NYH,2006-07-20,0.058
AMEX,NYH,2006-06-21,0.058
AMEX,NYH,2006-05-22,0.058
AMEX,NYH,2006-04-19,0.058
AMEX,NYH,2006-03-22,0.058
AMEX,NYH,2006-02-16,0.058
AMEX,NYH,2006-01-20,0.058
AMEX,NYH,2005-12-20,0.07
AMEX,NYH,2005-12-19,0.085
AMEX,NYH,2005-11-21,0.07
AMEX,NYH,2005-10-20,0.07
AMEX,NYH,2005-09-21,0.07
AMEX,NYH,2005-08-22,0.07
AMEX,NYH,2005-07-20,0.07
AMEX,NYH,2005-06-21,0.08
AMEX,NYH,2005-05-19,0.08
AMEX,NYH,2005-04-20,0.08
AMEX,NYH,2005-03-22,0.08
AMEX,NYH,2005-02-17,0.08
AMEX,NYH,2005-01-20,0.08
AMEX,NYH,2004-12-21,0.08
AMEX,NYH,2004-11-22,0.08
AMEX,NYH,2004-10-21,0.08
AMEX,NYH,2004-09-22,0.08
AMEX,NYH,2004-08-23,0.08
AMEX,NYH,2004-07-22,0.08
AMEX,NYH,2004-06-22,0.08
AMEX,NYH,2004-05-20,0.08
AMEX,NYH,2004-04-22,0.08
AMEX,NYH,2004-03-22,0.08
AMEX,NYH,2004-02-19,0.08
AMEX,NYH,2004-01-22,0.08
AMEX,NYH,2003-12-23,0.221
AMEX,NYH,2003-12-22,0.08
AMEX,NYH,2003-11-20,0.08
AMEX,NYH,2003-10-22,0.08
AMEX,NYH,2003-09-22,0.077
AMEX,NYH,2003-08-21,0.077
AMEX,NYH,2003-07-22,0.077
AMEX,NYH,2003-06-19,0.077
AMEX,NYH,2003-05-21,0.075
AMEX,NYH,2003-04-22,0.076
AMEX,NYH,2003-03-20,0.076
AMEX,NYH,2003-02-20,0.076
AMEX,NYH,2003-01-23,0.076
AMEX,NCB,2010-01-13,0.069
AMEX,NCB,2009-12-11,0.069
AMEX,NCB,2009-11-10,0.069
AMEX,NCB,2009-10-13,0.069
AMEX,NCB,2009-09-11,0.069
AMEX,NCB,2009-08-12,0.069
AMEX,NCB,2009-07-13,0.069
AMEX,NCB,2009-06-11,0.069
AMEX,NVG,2010-01-13,0.07
AMEX,NVG,2009-12-11,0.111
AMEX,NVG,2009-11-10,0.07
AMEX,NVG,2009-10-13,0.07
AMEX,NVG,2009-09-11,0.07
AMEX,NVG,2009-08-12,0.065
AMEX,NVG,2009-07-13,0.065
AMEX,NVG,2009-06-11,0.065
AMEX,NVG,2009-05-13,0.065
AMEX,NVG,2009-04-13,0.06
AMEX,NVG,2009-03-11,0.06
AMEX,NVG,2009-02-11,0.06
AMEX,NVG,2009-01-13,0.06
AMEX,NVG,2008-12-11,0.06
AMEX,NVG,2008-11-12,0.06
AMEX,NVG,2008-10-10,0.06
AMEX,NVG,2008-09-11,0.06
AMEX,NVG,2008-08-13,0.058
AMEX,NVG,2008-07-11,0.058
AMEX,NVG,2008-06-11,0.058
AMEX,NVG,2008-05-13,0.058
AMEX,NVG,2008-04-11,0.058
AMEX,NVG,2008-03-12,0.058
AMEX,NVG,2008-02-13,0.058
AMEX,NVG,2008-01-11,0.058
AMEX,NVG,2007-12-12,0.058
AMEX,NVG,2007-11-13,0.058
AMEX,NVG,2007-10-11,0.058
AMEX,NVG,2007-09-12,0.061
AMEX,NVG,2007-08-13,0.061
AMEX,NVG,2007-07-11,0.061
AMEX,NVG,2007-06-13,0.061
AMEX,NVG,2007-05-11,0.064
AMEX,NVG,2007-04-11,0.064
AMEX,NVG,2007-03-13,0.064
AMEX,NVG,2007-02-13,0.064
AMEX,NVG,2007-01-10,0.064
AMEX,NVG,2006-12-13,0.1
AMEX,NVG,2006-11-13,0.064
AMEX,NVG,2006-10-11,0.064
AMEX,NVG,2006-09-13,0.064
AMEX,NVG,2006-08-11,0.067
AMEX,NVG,2006-07-12,0.067
AMEX,NVG,2006-06-13,0.067
AMEX,NVG,2006-05-11,0.071
AMEX,NVG,2006-04-11,0.071
AMEX,NVG,2006-03-13,0.071
AMEX,NVG,2006-02-13,0.071
AMEX,NVG,2006-01-11,0.071
AMEX,NVG,2005-12-13,0.071
AMEX,NVG,2005-11-10,0.071
AMEX,NVG,2005-10-12,0.071
AMEX,NVG,2005-09-13,0.071
AMEX,NVG,2005-08-11,0.071
AMEX,NVG,2005-07-13,0.071
AMEX,NVG,2005-06-13,0.071
AMEX,NVG,2005-05-11,0.075
AMEX,NVG,2005-04-13,0.075
AMEX,NVG,2005-03-11,0.075
AMEX,NVG,2005-02-11,0.078
AMEX,NVG,2005-01-12,0.078
AMEX,NVG,2004-12-13,0.197
AMEX,NVG,2004-11-10,0.078
AMEX,NVG,2004-10-13,0.078
AMEX,NVG,2004-09-13,0.078
AMEX,NVG,2004-08-11,0.078
AMEX,NVG,2004-07-13,0.078
AMEX,NVG,2004-06-14,0.078
AMEX,NVG,2004-05-12,0.078
AMEX,NVG,2004-04-13,0.078
AMEX,NVG,2004-03-11,0.078
AMEX,NVG,2004-02-11,0.078
AMEX,NVG,2004-01-13,0.078
AMEX,NVG,2003-12-11,0.149
AMEX,NVG,2003-11-12,0.078
AMEX,NVG,2003-10-10,0.078
AMEX,NVG,2003-09-11,0.078
AMEX,NVG,2003-08-13,0.078
AMEX,NVG,2003-07-11,0.078
AMEX,NVG,2003-06-11,0.077
AMEX,NVG,2003-05-13,0.078
AMEX,NVG,2003-04-11,0.078
AMEX,NVG,2003-03-12,0.078
AMEX,NVG,2003-02-12,0.078
AMEX,NVG,2003-01-13,0.078
AMEX,NVG,2002-12-11,0.183
AMEX,NVG,2002-11-13,0.078
AMEX,NVG,2002-10-10,0.078
AMEX,NBW,2010-01-27,0.068
AMEX,NBW,2009-12-29,0.068
AMEX,NBW,2009-11-25,0.059
AMEX,NBW,2009-10-28,0.059
AMEX,NBW,2009-09-28,0.059
AMEX,NBW,2009-08-27,0.059
AMEX,NBW,2009-07-29,0.059
AMEX,NBW,2009-06-26,0.053
AMEX,NBW,2009-05-26,0.053
AMEX,NBW,2009-04-28,0.053
AMEX,NBW,2009-03-27,0.053
AMEX,NBW,2009-02-25,0.053
AMEX,NBW,2009-01-28,0.053
AMEX,NBW,2008-12-29,0.053
AMEX,NBW,2008-11-25,0.053
AMEX,NBW,2008-10-29,0.053
AMEX,NBW,2008-09-26,0.053
AMEX,NBW,2008-08-27,0.053
AMEX,NBW,2008-07-29,0.053
AMEX,NBW,2008-06-26,0.053
AMEX,NBW,2008-05-28,0.053
AMEX,NBW,2008-04-28,0.053
AMEX,NBW,2008-03-27,0.053
AMEX,NBW,2008-02-27,0.053
AMEX,NBW,2008-01-29,0.053
AMEX,NBW,2007-12-27,0.053
AMEX,NBW,2007-11-28,0.053
AMEX,NBW,2007-10-29,0.053
AMEX,NBW,2007-09-26,0.053
AMEX,NBW,2007-08-29,0.053
AMEX,NBW,2007-07-27,0.059
AMEX,NBW,2007-06-27,0.059
AMEX,NBW,2007-05-29,0.059
AMEX,NBW,2007-04-26,0.059
AMEX,NBW,2007-03-28,0.059
AMEX,NBW,2007-02-26,0.059
AMEX,NBW,2007-01-29,0.059
AMEX,NBW,2006-12-27,0.059
AMEX,NBW,2006-11-28,0.059
AMEX,NBW,2006-10-24,0.059
AMEX,NBW,2006-09-21,0.059
AMEX,NBW,2006-08-23,0.059
AMEX,NBW,2006-07-25,0.059
AMEX,NBW,2006-06-22,0.059
AMEX,NBW,2006-05-23,0.059
AMEX,NBW,2006-04-25,0.059
AMEX,NBW,2006-03-23,0.059
AMEX,NBW,2006-02-23,0.059
AMEX,NBW,2006-01-25,0.059
AMEX,NBW,2005-12-22,0.063
AMEX,NBW,2005-11-22,0.063
AMEX,NBW,2005-10-25,0.063
AMEX,NBW,2005-09-22,0.063
AMEX,NBW,2005-08-23,0.063
AMEX,NBW,2005-07-21,0.063
AMEX,NBW,2005-06-23,0.063
AMEX,NBW,2005-05-24,0.063
AMEX,NBW,2005-04-21,0.063
AMEX,NBW,2005-03-23,0.063
AMEX,NBW,2005-02-23,0.063
AMEX,NBW,2005-01-26,0.063
AMEX,NBW,2004-12-22,0.063
AMEX,NBW,2004-11-23,0.063
AMEX,NBW,2004-10-21,0.063
AMEX,NBW,2004-09-23,0.063
AMEX,NBW,2004-08-24,0.063
AMEX,NBW,2004-07-22,0.063
AMEX,NBW,2004-06-23,0.063
AMEX,NBW,2004-05-25,0.063
AMEX,NBW,2004-04-22,0.063
AMEX,NBW,2004-03-23,0.063
AMEX,NBW,2004-02-25,0.063
AMEX,NBW,2004-01-22,0.063
AMEX,NBW,2003-12-23,0.063
AMEX,NBW,2003-11-25,0.063
AMEX,NBW,2003-10-23,0.063
AMEX,NBW,2003-09-23,0.063
AMEX,NBW,2003-08-21,0.063
AMEX,NBW,2003-07-23,0.063
AMEX,NBW,2003-06-24,0.063
AMEX,NBW,2003-05-22,0.063
AMEX,NBW,2003-04-23,0.063
AMEX,NBW,2003-03-25,0.063
AMEX,NBW,2003-02-26,0.063
AMEX,NBW,2003-01-23,0.063
AMEX,NBW,2002-12-23,0.063
AMEX,NBW,2002-11-14,0.063
AMEX,NXK,2010-01-13,0.067
AMEX,NXK,2009-12-11,0.075
AMEX,NXK,2009-11-10,0.066
AMEX,NXK,2009-10-13,0.066
AMEX,NXK,2009-09-11,0.066
AMEX,NXK,2009-08-12,0.065
AMEX,NXK,2009-07-13,0.065
AMEX,NXK,2009-06-11,0.065
AMEX,NXK,2009-05-13,0.065
AMEX,NXK,2009-04-13,0.058
AMEX,NXK,2009-03-11,0.058
AMEX,NXK,2009-02-11,0.058
AMEX,NXK,2009-01-13,0.058
AMEX,NXK,2008-12-11,0.197
AMEX,NXK,2008-11-12,0.058
AMEX,NXK,2008-10-10,0.058
AMEX,NXK,2008-09-11,0.058
AMEX,NXK,2008-08-13,0.057
AMEX,NXK,2008-07-11,0.057
AMEX,NXK,2008-06-11,0.057
AMEX,NXK,2008-05-13,0.057
AMEX,NXK,2008-04-11,0.057
AMEX,NXK,2008-03-12,0.057
AMEX,NXK,2008-02-13,0.057
AMEX,NXK,2008-01-11,0.057
AMEX,NXK,2007-12-12,0.097
AMEX,NXK,2007-11-13,0.057
AMEX,NXK,2007-10-11,0.057
AMEX,NXK,2007-09-12,0.06
AMEX,NXK,2007-08-13,0.06
AMEX,NXK,2007-07-11,0.06
AMEX,NXK,2007-06-13,0.06
AMEX,NXK,2007-05-11,0.063
AMEX,NXK,2007-04-11,0.063
AMEX,NXK,2007-03-13,0.063
AMEX,NXK,2007-02-13,0.066
AMEX,NXK,2007-01-10,0.066
AMEX,NXK,2006-12-13,0.151
AMEX,NXK,2006-11-13,0.066
AMEX,NXK,2006-10-11,0.066
AMEX,NXK,2006-09-13,0.066
AMEX,NXK,2006-08-11,0.069
AMEX,NXK,2006-07-12,0.069
AMEX,NXK,2006-06-13,0.069
AMEX,NXK,2006-05-11,0.072
AMEX,NXK,2006-04-11,0.072
AMEX,NXK,2006-03-13,0.072
AMEX,NXK,2006-02-13,0.076
AMEX,NXK,2006-01-11,0.076
AMEX,NXK,2005-12-13,0.281
AMEX,NXK,2005-11-10,0.076
AMEX,NXK,2005-10-12,0.076
AMEX,NXK,2005-09-13,0.076
AMEX,NXK,2005-08-11,0.08
AMEX,NXK,2005-07-13,0.08
AMEX,NXK,2005-06-13,0.08
AMEX,NXK,2005-05-11,0.08
AMEX,NXK,2005-04-13,0.08
AMEX,NXK,2005-03-11,0.08
AMEX,NXK,2005-02-11,0.08
AMEX,NXK,2005-01-12,0.08
AMEX,NXK,2004-12-13,0.142
AMEX,NXK,2004-11-10,0.08
AMEX,NXK,2004-10-13,0.08
AMEX,NXK,2004-09-13,0.08
AMEX,NXK,2004-08-11,0.08
AMEX,NXK,2004-07-13,0.08
AMEX,NXK,2004-06-14,0.08
AMEX,NXK,2004-05-12,0.08
AMEX,NXK,2004-04-13,0.08
AMEX,NXK,2004-03-11,0.08
AMEX,NXK,2004-02-11,0.08
AMEX,NXK,2004-01-13,0.08
AMEX,NXK,2003-12-11,0.128
AMEX,NXK,2003-11-12,0.08
AMEX,NXK,2003-10-10,0.079
AMEX,NXK,2003-09-11,0.079
AMEX,NXK,2003-08-13,0.078
AMEX,NXK,2003-07-11,0.078
AMEX,NXK,2003-06-11,0.078
AMEX,NXK,2003-05-13,0.077
AMEX,NXK,2003-04-11,0.077
AMEX,NXK,2003-03-12,0.077
AMEX,NXK,2003-02-12,0.074
AMEX,NXK,2003-01-13,0.074
AMEX,NXK,2002-12-11,0.139
AMEX,NXK,2002-11-13,0.072
AMEX,NXK,2002-10-10,0.072
AMEX,NXK,2002-09-11,0.072
AMEX,NXK,2002-08-13,0.071
AMEX,NXK,2002-07-11,0.071
AMEX,NXK,2002-06-12,0.071
AMEX,NXK,2002-05-13,0.072
AMEX,NXK,2002-04-11,0.071
AMEX,NXK,2002-03-13,0.071
AMEX,NXK,2002-02-13,0.07
AMEX,NXK,2002-01-11,0.07
AMEX,NXK,2001-12-12,0.07
AMEX,NXK,2001-11-13,0.07
AMEX,NXK,2001-10-11,0.07
AMEX,NXK,2001-08-13,0.07
AMEX,NXK,2001-07-11,0.07
AMEX,NXK,2001-06-13,0.07
AMEX,NXK,2001-05-17,0.07
AMEX,NEA,2010-01-13,0.068
AMEX,NEA,2009-12-11,0.068
AMEX,NEA,2009-11-10,0.065
AMEX,NEA,2009-10-13,0.065
AMEX,NEA,2009-09-11,0.065
AMEX,NEA,2009-08-12,0.062
AMEX,NEA,2009-07-13,0.062
AMEX,NEA,2009-06-11,0.062
AMEX,NEA,2009-05-13,0.062
AMEX,NEA,2009-04-13,0.059
AMEX,NEA,2009-03-11,0.059
AMEX,NEA,2009-02-11,0.059
AMEX,NEA,2009-01-13,0.059
AMEX,NEA,2008-12-11,0.059
